"/Users/gong/Documents/github/MTG/ICASSP2016/exampleAudios/06/teacher.mp3",0.452789115,0.412154195,425.012
,0.870748298,0.121904762,387.147
,0.998458049,0.156734694,335.144
,1.288707482,0.249614513,333.921
,1.544126983,0.406349207,377.667
,2.031746031,0.220589569,420.33
,2.258140589,0.226394558,486.629
,2.490340135,0.499229025,426.589
,2.995374149,0.348299320,356.411
,3.349478457,0.354104309,383.14
,3.709387754,0.772063492,408.603
,4.539501133,0.371519274,342.629
,5.688888888,0.342494331,257.397
,6.037188208,0.272834467,297.707
,6.315827664,0.116099773,400.74
,6.443537414,0.185759637,321.442
,6.635102040,0.179954649,295.216
,6.878911564,0.319274376,297.885
,7.203990929,0.214784580,217.814
,7.424580498,0.110294785,261.622
,7.639365079,0.731428571,254.343
